2143492 1453   2143492    0    0   600    600      0     79   1316  29   1
2144800 1454   2144800    0    0   600      0      0   2000    685  63   0
2146565 1455   2146565    3    0  1150    375      0    450    751  400   2
2148383 1456   2148383    3    2  1200    425      0    988    969  490   2
2150196 1457   2150196    4    5  1600    600      0   2537   2208  350  19
2151466 1458   2151466    2    0   900    350      0   1474    873  207   2
2153254 1459   2153254    9    2  1300   1950    400   1065    966  434   5
2154933 1460   2154933    6    8  1750    700      0   2629   1479  302   2
2155984 1461   2155984    0    0   600    150      0     30    619  330   2
2157278 1462   2157278    3    0  1000    250      0    384    539  256   0
2159128 1463   2159128    2    0  1350    375      0   2202    673  367   2
2160977 1464   2160977    3    2  1300   1000      0   1941   2074  511   5
2162591 1465   2162591    0    0  1000    450      0   1083    786  277   1
2164193 1466   2164193    0    0  1100      0      0   4317   1142  434   1
2165653 1467   2165653    0    0   650      0      0   1907   1154  391   7
2167342 1468   2167342    3   12  1600    400      0    887   1431  346   4
2169156 1469   2169156    0    0  1200    500      0    632    734  426   3
2170906 1470   2170906    0   14  1550    675      0    939   1215  88   1
2172720 1471   2172720    1    1   950    425      0   1129   1069  392   4
2174456 1472   2174456    3   12  1850    900      0    854   1532  320   2
2175884 1473   2175884    0    0  1000      0      0   3464    550  351   4
2176520 1474   2176520   11    3   850    850   1050      0    448  47   2
2177880 1475   2177880    2    0  1150    100      0    399    607  283   1
2179379 1476   2179379    0    0   750    400      0    609   1017  287   4
2180752 1477   2180752    1    0   950    100      0    201    574  307   0
2182340 1478   2182340    0    0   850    250      0    805    779  311   1
2184115 1479   2184115    3    4  1400    300      0   4117   1517  218   2
2185782 1480   2185782    2    3  1500    575      0   1370   1072  141   2
2187065 1481   2187065    1    0   650      0      0   2114    684  207   2
2188760 1482   2188760    1    7  1150    725      0   1302   1357  261   3
2190152 1483   2190152    0    0   600    350      0    659    715  59   0
2191931 1484   2191931    4    6  1650    225      0   4210   1755  319   2
2193739 1485   2193739    1    0  1100    750      0   2583    696  565   2
2195489 1486   2195489    2    4  1150    600      0    134   2089  147   4
2197185 1487   2197185    0    0   900    950      0   3521   1767  507   6
2198991 1488   2198991    2    0  1100    150      0   3977    762  705   6
2200749 1489   2200749    2    8  1300    475      0   2741   1295  327   1
2202359 1490   2202359    0    0  1150    250      0    499    844  593   3
2204186 1491   2204186    1    0  1000    325      0   3796    802  295   5
2205982 1492   2205982    4    0  1450    650      0   2531   1724  180   3
2207607 1493   2207607    3    0   850    800      0    353    899  318   4
2209242 1494   2209242    0    0   800    225      0    624   1426  101   4
2210947 1495   2210947    4    4  1250    900      0    666   2369  187   3
2212584 1496   2212584    0    0  1400      0      0   3799    911  420   4
2214426 1497   2214426    0    0   600      0      0    541   1719  13   1
2216116 1498   2216116    4    0  1000    150      0   1766   1664  275   2
2217945 1499   2217945   17    1  1450    375      0   5604   1403  204   9
2219668 1500   2219668    0    0   900    300      0    450   1915  180   4
2221468 1501   2221468    2    0  1250   1100      0   1459   1239  314   1
2223077 1502   2223077    7   13  1850   2775      0   1144    874  165   1
2224867 1503   2224867    1    0  1150    500      0   1487    751  459   4
2226407 1504   2226407    1    0   800      0      0   1017    745  172   1
2228220 1505   2228220    0    0  1500    350      0   1672    476  427   4
2229497 1506   2229497    2    0   850    350      0    201    585  171   1
2231225 1507   2231225    0   15  1750    500      0    308   1043  200   1
2232834 1508   2232834    0    0  1250   1425      0     69   1460  233   3
2234303 1509   2234303    0    0   900    350      0    451   1049  157   1
2236148 1510   2236148    1    5  1550    725      0    625   1566  590   7
2237984 1511   2237984    1    0   850    225      0   5849   1050  425   1
2239779 1512   2239779    0    0  1100    100      0   5033   1115  254   2
2241591 1513   2241591    7    1  1200    375      0   1740   1616  542   5
2243241 1514   2243241    2    0   900    250      0   4400   1437  119   1
2244781 1515   2244781    3    0  1450    250      0    814    493  173   1
2246358 1516   2246358    1    1  1200    200      0   2602   2201  122   3
2248180 1517   2248180    0    0   950    700      0    114   1334  360   5
2249580 1518   2249580    3    0  1100     50      0   4684    563  244   2
2251299 1519   2251299    9    7  1750    450      0   1108    943  272   4
2252317 1520   2252317   15    0   750      0      0      0      4   0   0
2254024 1521   2254024    1    0  1350   1500      0    667    578  448   4
2255855 1522   2255855    1    3  1100    600      0   1068   1504  522   2
2257658 1523   2257658    8    1  1250    150      0   2786    851  387   2
2259362 1524   2259362    0    6  1250   1950    400   1807   1232  334   3
2261216 1525   2261216   14    0   700    900    650   1694    904  667   3
2263036 1526   2263036    0    0  1150    600      0    566    751  176   0
2264667 1527   2264667    2   10  1500    500      0   1718   1299  88   1
2266474 1528   2266474    0    1  1150    500      0   3705   1365  449   2
2268268 1529   2268268    1    0   900    300      0   1180    687  471   2
2269578 1530   2269578    1    0   800    550      0    153    616  93   0
2271369 1531   2271369    3    1  1350    225      0   1705   1078  322   1
2272440 1532   2272440    0    0   600      0      0     43    667  355   1
2274112 1533   2274112    4    0  1100    675      0   1342    753  336   9
2275904 1534   2275904    0    3  1300    850      0    815   1158  279   4
2277720 1535   2277720    0    4  1350    575      0    674   1281  441   1
2279057 1536   2279057    0    0  1150    900      0    138    438  275   1
2280418 1537   2280418    2    0   800    350      0    769    656  216   0
2280904 1538   2280904   13    0   800    950    825     36    209  65   0
2282680 1539   2282680    4    3  1100    400      0   2652   2162  285   2
2283283 1540   2283283   16    0   850   1100    900    119    230  100   0
2284603 1541   2284603    0    0  1000    225      0   1731    533  121   0
2285938 1542   2285938    0    0   600      0      0   2078    683  276   1
2287173 1543   2287173    2    0   800    600      0     69    573   6   0
2288863 1544   2288863    2    9  1350    275      0   3710   1257  218   1
2290240 1545   2290240    2    0   800    300      0   1159    628  177   0
2291987 1546   2291987    4    0  1000    150      0   1620    798  21   0
2293803 1547   2293803    0    1   950   1400      0   2784   1583  340   2
2295549 1548   2295549    0    0   800     50      0   1278   1343  371   4
2297400 1549   2297400    3    0  1100    575      0   1071    768  555   0
2299026 1550   2299026    2    2  1000    250      0   5240   1393  202   2
2300846 1551   2300846    7    2  1250    475      0   4747    744  554   3
2302321 1552   2302321    0    0   800    525      0   1749    645  66   0
2304023 1553   2304023    0    0   950    650      0   3040   1093  306   2
2305840 1554   2305840    0    0  1100     50      0   3472   2195  596   4
2307317 1555   2307317    0    0   800    400      0   1521   1799  72   2
2308805 1556   2308805    0    0  1100      0      0   5443    439  212   3
2310478 1557   2310478    0    0  1400    425      0    529    397  438   3
2312196 1558   2312196    2    8  1400    425      0   3288   1315  457   2
2314035 1559   2314035    3    0  1150    650      0    737    751  902   3
2314648 1560   2314648   17    0   950    900   1125    274    104  62   1
2316398 1561   2316398    6    0  1250    350      0    865   1652  278   2
2317599 1562   2317599   12    0   600      0      0      6    608  278   2
2319382 1563   2319382    0    1  1350    500      0    686   2295  349   5
2320939 1564   2320939    0    0   750     50      0   1006   1735  105   3
2322782 1565   2322782    0    3  1050    275      0   4912   1179  316   2
2324144 1566   2324144    0    0   700    225      0   1932    855  309   1
2325177 1567   2325177   15    0   750      0      0      8      3   0   0
2326992 1568   2326992    2    1  1050   1250      0    336   1534  369   3
2328366 1569   2328366    0    0   750    475      0   1140    633  199   0
2330079 1570   2330079    5   19  2050    450      0   1590   1029  266   2
2331673 1571   2331673    0    3   750    250      0   1875   1650  80   1
2333469 1572   2333469    3   10  1250    300      0   2393   1166  243   2
2335240 1573   2335240    0    3  1200    350      0    211   1018  248   1
2336967 1574   2336967    4    0  1300    425      0   3122    452  331   3
2338806 1575   2338806    5    0  1100    675    400   1776    768  673   6
2340486 1576   2340486    2   17  1550    250      0   1850   1188  209   3
2342259 1577   2342259    2    0  1050    275      0   1606   1059  372   1
2344046 1578   2344046    2    0   950    150      0   4642    806  212   0
2345891 1579   2345891    1    0  1000    300      0   2296    794  404   2
2347141 1580   2347141    0    0   700    350      0   1282    640  24   1
2348976 1581   2348976    1    0  1000    750      0    175   1359  268   5
2350785 1582   2350785    3    5  1850    675      0    417   1242  419   4
2352461 1583   2352461    1    0  1450    350      0    548    508  403   1
2354087 1584   2354087    0    0  1300    225      0   1479   1427  310   4
2355911 1585   2355911    0    0   750    275      0   3810   1551  252   2
2357629 1586   2357629    0    0  1050    150      0   2148    722  547   1
2359458 1587   2359458    0    2   950    400      0   2327   1525  374   4
2360802 1588   2360802    1    0   950     50      0    702    575  381   1
2362312 1589   2362312    0    0  1250    150      0   3764    451  211   0
2364145 1590   2364145    1    1  1150    300      0   1896   2055  450   6
2365588 1591   2365588    0    0   850    275      0   1193   1280  107   2
2367415 1592   2367415    2    0  1200    100      0   2786    734  481   2
2368646 1593   2368646    1    0   750    300      0   1095    605  95   0
2370437 1594   2370437    1    1  1300    500      0   4453   1607  552   5
2371933 1595   2371933    0    0   950    625      0   1249    438  346   0
2373500 1596   2373500    0    0   700    150      0   1835   1769  132   2
2375237 1597   2375237    1    0  1400    375      0    978    666  337   2
2377007 1598   2377007    0    2   950    450      0   4588   1827  529   7
2378851 1599   2378851    0    2  1100    200      0    513   1158  283   1
2380552 1600   2380552    0    4   950    100      0   4021   1534  174   1
2382151 1601   2382151    0    0   900    550      0    428   1391  104   1
2383596 1602   2383596    0    0   650    250      0   1111   1047  243   3
2384900 1603   2384900    1    0   900    550      0     32    557  321   0
2386751 1604   2386751    1    5  1200    375      0   1341   1613  452   4
2388440 1605   2388440    0    0  1250    400      0   1231   1344  108   1
2390289 1606   2390289    0    0  1000    150      0   1380   1426  446   2
2392067 1607   2392067    0    0   850    350      0   1884    853  109   0
2393808 1608   2393808    1    1  1150     50      0    616    966  384   4
2395622 1609   2395622    3    8  1700    650      0   2402   1249  455   5
2397332 1610   2397332    5   21  2250   1125      0   2489   1394  234   2
2398671 1611   2398671    0    0   700    400      0    467    837  149   1
2400516 1612   2400516    0    0   800    100      0   3635   1350  351   2
2402367 1613   2402367    2    0  1000    400      0   1355   1986  579   5
2403864 1614   2403864    0    0  1050    625      0    719    860  264   1
2405650 1615   2405650    2    3  1400    200      0   3402   1713  389   6
2407458 1616   2407458    2    1  1350    250      0   5027    677  493  11
2409060 1617   2409060    2   10  1400    475      0   1387   1597  286   2
2410341 1618   2410341    0    0   950    200      0    594    416  261   0
2411652 1619   2411652    2    0  1150    550      0    970    915  46   1
2413290 1620   2413290    2    1  1350    775      0    528   1675  177   2
2414429 1621   2414429    0    0   650      0      0    992    572  252   2
2416269 1622   2416269    0    1  1050    350      0   2319   1462  317   2
2418103 1623   2418103    0    0   850    475      0   2981   1057  388   2
2419935 1624   2419935    1    0  1400    550      0   2804    614  531   3
2421713 1625   2421713    0    0  1400    350      0    934   1027  226   2
2423562 1626   2423562    1    0   900    350      0   2834    836  479   3
2425298 1627   2425298    2    6  1100    600      0    353   1262  231   1
2426700 1628   2426700    0    0  1000    300      0     93    633  332   2
2428540 1629   2428540    1    1  1400    850      0   1919   2380  502   4
2430308 1630   2430308    0    0  1150    550      0   1684   1050  352   3
2432127 1631   2432127    4    0  1300    375      0   3768    811  475   3
2433970 1632   2433970    1    1  1200    575      0   2096   2612  475   7
2435300 1633   2435300    0    0   600    200      0   1102    670  306   2
2437120 1634   2437120    0    2  1250    700      0     27   1164  258   1
2438942 1635   2438942    0    2   800    475      0   1864   2697  217   3
2440695 1636   2440695    1    1   900    350      0    575   1311  543   6
2442507 1637   2442507    0    0  1050    200      0   3306   1704  246   4
2443899 1638   2443899    4    0  1050      0      0   2399    584  378   2
2445125 1639   2445125    2    0   700    250      0   1647    656  163   0
2446975 1640   2446975    2    1  1300    675      0   1449   1082  706   4
2448812 1641   2448812    2    0  1200    500      0    539    859  439   2
2449864 1642   2449864    0    0   700      0      0    917    636  439   2
2451251 1643   2451251   11    4  1100   1400    900   2351    969  163   1
2452662 1644   2452662    0    0   950    350      0   1572    593  330   2
